Component,Version,CVE,Matching type,CVSS Version,CVSS,CVE publication date,Is Affected,Reason Type,Remarks,Confirmer,Object,Object compilation date,Object full path,Obj_Sha1,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2018-1000301,Exact match,3.0,9.1,2018-05-24T13:29:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2018-16842,Exact match,3.0,9.1,2018-10-31T19:29:00,,,,,libcurl.so.4.3.0,2019-05-06T09:34:41Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/lib64/libcurl.so.4.3.0,ab152c9eb7e7c8357fd2df12dacde69452f47894,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2018-16842,Exact match,3.0,9.1,2018-10-31T19:29:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2018-1000007,Exact match,3.0,9.8,2018-01-24T22:29:00,,,,,libcurl.so.4.3.0,2019-05-06T09:34:41Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/lib64/libcurl.so.4.3.0,ab152c9eb7e7c8357fd2df12dacde69452f47894,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2018-1000007,Exact match,3.0,9.8,2018-01-24T22:29:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2014-3613,Exact match,2.0,5.0,2014-11-18T15:59:00,,,,,libcurl.so.4.3.0,2019-05-06T09:34:41Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/lib64/libcurl.so.4.3.0,ab152c9eb7e7c8357fd2df12dacde69452f47894,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2014-3613,Exact match,2.0,5.0,2014-11-18T15:59:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2014-3620,Exact match,2.0,5.0,2014-11-18T15:59:00,,,,,libcurl.so.4.3.0,2019-05-06T09:34:41Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/lib64/libcurl.so.4.3.0,ab152c9eb7e7c8357fd2df12dacde69452f47894,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2014-3620,Exact match,2.0,5.0,2014-11-18T15:59:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2015-3153,Exact match,2.0,5.0,2015-05-01T15:59:00,,,,,libcurl.so.4.3.0,2019-05-06T09:34:41Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/lib64/libcurl.so.4.3.0,ab152c9eb7e7c8357fd2df12dacde69452f47894,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2015-3153,Exact match,2.0,5.0,2015-05-01T15:59:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2016-0755,Exact match,3.0,7.3,2016-01-29T20:59:00,,,,,libcurl.so.4.3.0,2019-05-06T09:34:41Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/lib64/libcurl.so.4.3.0,ab152c9eb7e7c8357fd2df12dacde69452f47894,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2016-0755,Exact match,3.0,7.3,2016-01-29T20:59:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2016-4802,Exact match,3.0,7.8,2016-06-24T17:59:00,,,,,libcurl.so.4.3.0,2019-05-06T09:34:41Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/lib64/libcurl.so.4.3.0,ab152c9eb7e7c8357fd2df12dacde69452f47894,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2016-4802,Exact match,3.0,7.8,2016-06-24T17:59:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2017-7407,Exact match,3.0,2.4,2017-04-03T20:59:00,,,,,libcurl.so.4.3.0,2019-05-06T09:34:41Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/lib64/libcurl.so.4.3.0,ab152c9eb7e7c8357fd2df12dacde69452f47894,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2017-7407,Exact match,3.0,2.4,2017-04-03T20:59:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2016-5419,Exact match,3.0,7.5,2016-08-10T14:59:00,,,,,libcurl.so.4.3.0,2019-05-06T09:34:41Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/lib64/libcurl.so.4.3.0,ab152c9eb7e7c8357fd2df12dacde69452f47894,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2016-5419,Exact match,3.0,7.5,2016-08-10T14:59:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2016-5420,Exact match,3.0,7.5,2016-08-10T14:59:00,,,,,libcurl.so.4.3.0,2019-05-06T09:34:41Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/lib64/libcurl.so.4.3.0,ab152c9eb7e7c8357fd2df12dacde69452f47894,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2016-5420,Exact match,3.0,7.5,2016-08-10T14:59:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2016-5421,Exact match,3.0,9.8,2016-08-10T14:59:00,,,,,libcurl.so.4.3.0,2019-05-06T09:34:41Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/lib64/libcurl.so.4.3.0,ab152c9eb7e7c8357fd2df12dacde69452f47894,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2016-5421,Exact match,3.0,9.8,2016-08-10T14:59:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2016-7141,Exact match,3.0,7.5,2016-10-03T21:59:00,,,,,libcurl.so.4.3.0,2019-05-06T09:34:41Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/lib64/libcurl.so.4.3.0,ab152c9eb7e7c8357fd2df12dacde69452f47894,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2016-7141,Exact match,3.0,7.5,2016-10-03T21:59:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2016-7167,Exact match,3.0,9.8,2016-10-07T14:59:00,,,,,libcurl.so.4.3.0,2019-05-06T09:34:41Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/lib64/libcurl.so.4.3.0,ab152c9eb7e7c8357fd2df12dacde69452f47894,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2016-7167,Exact match,3.0,9.8,2016-10-07T14:59:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2017-1000257,Exact match,3.0,9.1,2017-10-31T21:29:00,,,,,libcurl.so.4.3.0,2019-05-06T09:34:41Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/lib64/libcurl.so.4.3.0,ab152c9eb7e7c8357fd2df12dacde69452f47894,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2017-1000257,Exact match,3.0,9.1,2017-10-31T21:29:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2016-8622,Exact match,3.0,9.8,2018-07-31T21:29:00,,,,,libcurl.so.4.3.0,2019-05-06T09:34:41Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/lib64/libcurl.so.4.3.0,ab152c9eb7e7c8357fd2df12dacde69452f47894,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2016-8622,Exact match,3.0,9.8,2018-07-31T21:29:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2018-14618,Exact match,3.0,9.8,2018-09-05T19:29:00,,,,,libcurl.so.4.3.0,2019-05-06T09:34:41Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/lib64/libcurl.so.4.3.0,ab152c9eb7e7c8357fd2df12dacde69452f47894,,,,
curl,7.29.0-46.h10.eulerosv2r7,CVE-2018-14618,Exact match,3.0,9.8,2018-09-05T19:29:00,,,,,curl,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img:usr/bin/curl,ac5ffe8ba2eebdd5b01387a031b0e863dd705a1f,,,,
curl,7.29.0-54.el7,CVE-2017-8817,Exact match,3.0,9.8,2017-11-29T18:29:00,,,,,libcurl-share.3.gz,2012-12-12T06:32:22Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/share/man/man3/libcurl-share.3.gz,5df86e30d608c2b2f7907338a9637657bb8b8ac9,,,,
curl,7.29.0-54.el7,CVE-2017-8817,Exact match,3.0,9.8,2017-11-29T18:29:00,,,,,libcurl.so.4.3.0,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/lib64/libcurl.so.4.3.0,79e8c30517a66fbdadd27ebfd33174baf35eec19,,,,
curl,7.29.0-54.el7,CVE-2017-8817,Exact match,3.0,9.8,2017-11-29T18:29:00,,,,,curl,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/bin/curl,ba93e145dd18e49c9523137b0ba5483325f8848d,,,,
curl,7.29.0-54.el7,CVE-2018-1000120,Exact match,3.0,9.8,2018-03-14T18:29:00,,,,,libcurl-share.3.gz,2012-12-12T06:32:22Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/share/man/man3/libcurl-share.3.gz,5df86e30d608c2b2f7907338a9637657bb8b8ac9,,,,
curl,7.29.0-54.el7,CVE-2018-1000120,Exact match,3.0,9.8,2018-03-14T18:29:00,,,,,libcurl.so.4.3.0,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/lib64/libcurl.so.4.3.0,79e8c30517a66fbdadd27ebfd33174baf35eec19,,,,
curl,7.29.0-54.el7,CVE-2018-1000120,Exact match,3.0,9.8,2018-03-14T18:29:00,,,,,curl,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/bin/curl,ba93e145dd18e49c9523137b0ba5483325f8848d,,,,
curl,7.29.0-54.el7,CVE-2018-1000121,Exact match,3.0,7.5,2018-03-14T18:29:00,,,,,libcurl-share.3.gz,2012-12-12T06:32:22Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/share/man/man3/libcurl-share.3.gz,5df86e30d608c2b2f7907338a9637657bb8b8ac9,,,,
curl,7.29.0-54.el7,CVE-2018-1000121,Exact match,3.0,7.5,2018-03-14T18:29:00,,,,,libcurl.so.4.3.0,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/lib64/libcurl.so.4.3.0,79e8c30517a66fbdadd27ebfd33174baf35eec19,,,,
curl,7.29.0-54.el7,CVE-2018-1000121,Exact match,3.0,7.5,2018-03-14T18:29:00,,,,,curl,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/bin/curl,ba93e145dd18e49c9523137b0ba5483325f8848d,,,,
curl,7.29.0-54.el7,CVE-2018-1000122,Exact match,3.0,9.1,2018-03-14T18:29:00,,,,,libcurl-share.3.gz,2012-12-12T06:32:22Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/share/man/man3/libcurl-share.3.gz,5df86e30d608c2b2f7907338a9637657bb8b8ac9,,,,
curl,7.29.0-54.el7,CVE-2018-1000122,Exact match,3.0,9.1,2018-03-14T18:29:00,,,,,libcurl.so.4.3.0,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/lib64/libcurl.so.4.3.0,79e8c30517a66fbdadd27ebfd33174baf35eec19,,,,
curl,7.29.0-54.el7,CVE-2018-1000122,Exact match,3.0,9.1,2018-03-14T18:29:00,,,,,curl,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/bin/curl,ba93e145dd18e49c9523137b0ba5483325f8848d,,,,
curl,7.29.0-54.el7,CVE-2017-2628,Exact match,3.0,9.8,2018-03-12T15:29:00,,,,,libcurl-share.3.gz,2012-12-12T06:32:22Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/share/man/man3/libcurl-share.3.gz,5df86e30d608c2b2f7907338a9637657bb8b8ac9,,,,
curl,7.29.0-54.el7,CVE-2017-2628,Exact match,3.0,9.8,2018-03-12T15:29:00,,,,,libcurl.so.4.3.0,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/lib64/libcurl.so.4.3.0,79e8c30517a66fbdadd27ebfd33174baf35eec19,,,,
curl,7.29.0-54.el7,CVE-2017-2628,Exact match,3.0,9.8,2018-03-12T15:29:00,,,,,curl,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/bin/curl,ba93e145dd18e49c9523137b0ba5483325f8848d,,,,
curl,7.29.0-54.el7,CVE-2016-9586,Exact match,3.0,8.1,2018-04-23T18:29:00,,,,,libcurl-share.3.gz,2012-12-12T06:32:22Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/share/man/man3/libcurl-share.3.gz,5df86e30d608c2b2f7907338a9637657bb8b8ac9,,,,
curl,7.29.0-54.el7,CVE-2016-9586,Exact match,3.0,8.1,2018-04-23T18:29:00,,,,,libcurl.so.4.3.0,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/lib64/libcurl.so.4.3.0,79e8c30517a66fbdadd27ebfd33174baf35eec19,,,,
curl,7.29.0-54.el7,CVE-2016-9586,Exact match,3.0,8.1,2018-04-23T18:29:00,,,,,curl,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/bin/curl,ba93e145dd18e49c9523137b0ba5483325f8848d,,,,
curl,7.29.0-54.el7,CVE-2016-9594,Exact match,3.0,8.1,2018-04-23T19:29:00,,,,,libcurl-share.3.gz,2012-12-12T06:32:22Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/share/man/man3/libcurl-share.3.gz,5df86e30d608c2b2f7907338a9637657bb8b8ac9,,,,
curl,7.29.0-54.el7,CVE-2016-9594,Exact match,3.0,8.1,2018-04-23T19:29:00,,,,,libcurl.so.4.3.0,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/lib64/libcurl.so.4.3.0,79e8c30517a66fbdadd27ebfd33174baf35eec19,,,,
curl,7.29.0-54.el7,CVE-2016-9594,Exact match,3.0,8.1,2018-04-23T19:29:00,,,,,curl,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/bin/curl,ba93e145dd18e49c9523137b0ba5483325f8848d,,,,
curl,7.29.0-54.el7,CVE-2016-8620,Exact match,3.0,9.8,2018-08-01T06:29:00,,,,,libcurl-share.3.gz,2012-12-12T06:32:22Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/share/man/man3/libcurl-share.3.gz,5df86e30d608c2b2f7907338a9637657bb8b8ac9,,,,
curl,7.29.0-54.el7,CVE-2016-8620,Exact match,3.0,9.8,2018-08-01T06:29:00,,,,,libcurl.so.4.3.0,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/lib64/libcurl.so.4.3.0,79e8c30517a66fbdadd27ebfd33174baf35eec19,,,,
curl,7.29.0-54.el7,CVE-2016-8620,Exact match,3.0,9.8,2018-08-01T06:29:00,,,,,curl,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/bin/curl,ba93e145dd18e49c9523137b0ba5483325f8848d,,,,
curl,7.29.0-54.el7,CVE-2016-8623,Exact match,3.0,7.5,2018-08-01T06:29:00,,,,,libcurl-share.3.gz,2012-12-12T06:32:22Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/share/man/man3/libcurl-share.3.gz,5df86e30d608c2b2f7907338a9637657bb8b8ac9,,,,
curl,7.29.0-54.el7,CVE-2016-8623,Exact match,3.0,7.5,2018-08-01T06:29:00,,,,,libcurl.so.4.3.0,2019-08-08T19:42:29Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip:CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2:usr/lib64/libcurl.so.4.3.0,79e8c30517a66fbdadd27ebfd33174baf35eec19,,,,
